LINK_ID,sped,baseline_median_speed,baseline_quality,traffic_weight,longitude,latitude,traffic_reference_dt,traffic_reference_time
4060082700,12,14.0,sufficient,0.1428571428571429,126.56936449727029,33.253028607838246,2026091523,2026-09-15 23:00
4050201800,29,29.5,sufficient,0.016949152542372836,126.51011869314492,33.51580516039501,2026091523,2026-09-15 23:00
4050615000,31,41.0,sufficient,0.24390243902439024,126.76023849482328,33.5565186964306,2026091523,2026-09-15 23:00
4050188400,26,27.5,sufficient,0.054545454545454564,126.50981964851246,33.51271511067719,2026091523,2026-09-15 23:00
4050603000,6,13.0,sufficient,0.5384615384615384,126.66812859840036,33.542038425913496,2026091523,2026-09-15 23:00
4060032401,21,22.0,sufficient,0.045454545454545414,126.5642093124165,33.24435769300933,2026091523,2026-09-15 23:00
4060083100,15,18.0,sufficient,0.16666666666666663,126.56908049766812,33.25233034438691,2026091523,2026-09-15 23:00
4060043900,49,50.0,sufficient,0.020000000000000018,126.57631994345232,33.247256929302246,2026091523,2026-09-15 23:00
4050426300,16,29.0,sufficient,0.4482758620689655,126.24390143203172,33.396836836008305,2026091523,2026-09-15 23:00
4050340500,13,18.0,sufficient,0.2777777777777778,126.52960219339242,33.5116546900071,2026091523,2026-09-15 23:00
4050190600,26,32.0,sufficient,0.1875,126.50841354628966,33.514472392615524,2026091523,2026-09-15 23:00
4060083000,10,15.5,sufficient,0.3548387096774194,126.56895904359988,33.25232412763395,2026091523,2026-09-15 23:00
4060521100,29,29.5,sufficient,0.016949152542372836,126.91988802131168,33.45114712601332,2026091523,2026-09-15 23:00
